hotspot_id,hotspot_name,lat,lng,hotspot_species,hotspot_checklists
L2411624,Devil's Knob-Devil's Backbone Natural Area,36.0026379,-92.0530057,12,0
L508010,Old Davidsonville SP,36.15482949999999,-91.0559213,68,9
L464980,White Oak Lake SP,33.69073660000001,-93.1134224,94,10
L765641,Kingsland Prairie Preserve,33.849888699999994,-92.2423267,55,5
L126645,Prime Hook NWR,38.840717,-75.258354,297,1593
L126637,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,324,7396
L3013541,Augustine Wildlife Area--Ashton Tract,39.5348286,-75.58615209999999,224,711
L169447,Riverlands Migratory Bird Sanctuary,38.869110000000006,-90.17156,312,5894
L158323,Eagle Bluffs CA,38.8636,-92.4504,287,6292
L271558,Longview Lake,38.88729609999999,-94.49145480000001,239,1286
L342700,Columbia Bottom CA,38.8161056,-90.1332583,287,2111
L166090,Smithville Lake (Clay Co.),39.4029606,-94.5407438,287,1155
L170028,Loess Bluffs NWR,40.068893,-95.23534,299,1608
L371496,Lake Contrary,39.72237220000002,-94.91260530000001,238,146
L999763,Lake Springfield--Lake Springfield Park,37.1160556,-93.25145960000002,224,768
L342578,BK Leach CA,39.1392667,-90.73734440000001,239,507
L273053,Schell-Osage CA (Vernon Co.),38.01006449999999,-94.0720497,277,583
L342585,Little Bean Marsh CA,39.49725,-95.02130279999999,216,247
L1272980,Otter Slough CA,36.725539200000014,-90.0963879,272,1341
L273056,Montrose CA,38.304748399999994,-93.95825310000001,245,297
L265050,Clarence Cannon NWR,39.26301380000001,-90.7878129,254,521
L798637,Rice Fields of Dunklin Co.,36.088775600000005,-90.0173968,239,705
L386524,Perry Memorial CA,38.905180800000004,-93.5436487,218,273
L273251,Long Branch Lake and SP,39.75635930000001,-92.5144121,217,807
L342583,Settle's Ford CA (Cass Co.),38.45709169999999,-94.17248889999998,211,172
L281327,Swan Lake NWR,39.613988,-93.22224440000001,263,315
L342597,Binder Lake,38.602875000000004,-92.3044667,232,946
L342550,Grand Pass CA,39.287555600000005,-93.31776940000002,239,712
L342587,Little Dixie Lake CA,38.90533890000001,-92.12605829999998,220,976
L342553,Little Prairie CA,37.997944399999994,-91.6917333,230,1728
L509445,Stockton Lake--Aldrich Arm,37.5531516,-93.5837746,235,308
L213077,Forest Park,38.63890680000001,-90.2853806,213,1629
L166053,Taberville Prairie CA,38.047,-94.002,184,399
L342579,Drury-Mincy CA,36.572475000000004,-93.05766670000001,179,307
L371033,Stockton Lake and SP,37.6174949,-93.7514877,196,136
L250892,Kellogg Lake Park,37.188511600000005,-94.2928398,123,56
L342570,Duck Creek CA (Bollinger Co.),37.04257220000001,-90.09081940000002,236,608
L338659,Ten Mile Pond CA,36.7108364,-89.33627709999999,218,206
L281395,Hi Lonesome Prairie CA,38.478,-93.226,163,418
L342746,Capps Creek CA,36.8944722,-94.0791917,173,301
L2102889,Stockton Lake--Twin Bridges,37.538043900000005,-93.80126950000002,132,127
L295650,Fountain Grove CA (Livingston Co.),39.70114290000001,-93.3053291,227,275
L280800,Prairie SP,37.5172109,-94.55026860000001,201,372
L460098,Perry County Community Lake,37.72280000000001,-89.912,207,499
L352150,Thousand Hills SP,40.1845548,-92.6426803,197,531
L273255,Sunshine Lake,39.172941300000005,-93.971076299999993,150,40
L342575,Compton Hollow CA,37.2334667,-93.0044278,53,15
L283378,Roaring River SP,36.5858887,-93.8270643,205,624
L508947,Maintz Wildlife Preserve,37.4872203,-89.7973108,175,430
L331069,Pershing SP,39.7509986,-93.2301081,210,320
L342549,Franklin Island CA,38.9872389,-92.7174528,150,311
L285033,Mozingo Lake CA,40.3482653,-94.7786776,131,117
L342654,Busiek SF and WA,36.8638083,-93.23578609999998,160,369
L342751,Maple Leaf Lake CA,38.9932639,-93.7844722,172,147
L470623,Big Muddy NFWR--Overton Bottoms North Unit,38.9567391,-92.56702420000002,174,77
L150420,Shaw Nature Reserve,38.482151,-90.82425690000001,183,415
L460083,Wire Road CA,36.9254,-93.5875,117,26
L338666,Lake Wappapello SP,36.947765399999994,-90.32658579999999,154,110
L1911898,Settle's Ford CA (Bates Co.),38.4467324,-94.12322040000001,138,30
L349718,Wallace SP,39.6579427,-94.21421730000002,136,147
L342739,Saline Valley CA,38.283388900000006,-92.44032500000002,178,476
L329202,Wakonda SP,40.0042101,-91.5129917,172,127
L350646,Lake of the Ozarks and SP,38.07232520000001,-92.57563829999998,193,327
L594954,Black Island CA--Stephen C. Bradford Unit,36.27890000000001,-89.6948,142,70
L2798608,Perry Memorial CA-Pettis Co.,38.9196733,-93.4855843,155,78
L4908417,Mark Twain Lake--John F. Spalding Recreation Area,39.55160719999999,-91.66826960000002,113,65
L342593,Brickyard Hill CA,40.4751278,-95.5838917,150,76
L342657,Young CA,38.4470333,-90.66323609999999,130,177
L353806,General Watkins CA,37.0753806,-89.6071972,159,158
L342734,White River Trace CA,37.6234095,-91.7308617,168,259
L342656,Talbot CA,37.1812639,-93.91819170000001,160,67
L352156,St. Francois SP,37.96963890000001,-90.53283619999999,142,122
L342645,Pony Express Lake CA,39.800575,-94.37915,170,96
L342576,Union Ridge CA,40.304527799999995,-92.8667556,194,147
L342554,Donaldson Point CA,36.54635830000001,-89.4337306,155,71
L351948,Johnson's Shut-Ins SP,37.53990830000001,-90.84313060000001,146,130
L342711,Manito Lake CA (Moniteau County),38.59073890000001,-92.8033944,155,192
L279866,Hawn SP,37.8310056,-90.23036960000002,129,111
L281389,Dunn Ranch,40.499,-94.099,151,165
L427726,Roubidoux Creek CA,37.8389706,-92.1982527,100,48
L1823108,Current River SP,37.3211996,-91.4359093,117,99
L330382,Mark Twain Lake and SP,39.4762365,-91.81073239999999,144,123
L468570,Big Sugar Creek SP,36.62565420000001,-94.29539679999999,133,73
L4587828,Thomas Hill Reservoir (Randolph County),39.5765437,-92.64264109999999,136,59
L342660,Coon Island CA,36.5595917,-90.35114440000001,99,23
L342573,Rebel's Cove CA (Putnam Co.),40.55811390000001,-92.70191940000002,175,63
L860881,Tingler Prairie CA,36.61,-91.87299999999999,134,163
L4032839,Lamine River CA (Morgan County),38.6675765,-92.9458809,69,20
L2167636,Mark Twain NF--Greer Spring,36.7940619,-91.3338625,147,69
L342562,Caney Mountain CA,36.6815889,-92.4247917,111,60
L1484542,Riverview Park,39.72491860000001,-91.3716505,116,34
L342761,Peck Ranch CA,37.04207220000001,-91.1865444,149,107
L351954,White SF Nursery,37.55086939999999,-91.8899444,108,36
L342647,Honey Creek CA,39.9568361,-94.97387219999999,119,46
L350197,Hamilton City Lake,39.743914000000004,-94.0359805,121,77
L383684,Pomme de Terre Lake and SP,37.8860992,-93.30533979999998,127,62
L285970,Battle of Athens SHS,40.59263790000001,-91.7136423,114,65
L209673,Onondaga Cave SP,38.059739900000004,-91.2282087,148,164
L342708,Bennett Spring SP (Laclede Co.),37.72540000000001,-92.85508889999998,152,185
L352739,Washington SP,38.0826421,-90.6901863,126,47
L354749,Teal Lake,39.150533300000006,-91.8774972,91,68
L349170,Hunnewell Lake CA,39.7110556,-91.86319440000001,151,129
L342563,Henry Sever Lake CA,40.00784169999999,-91.9733222,131,71
L342571,Danville CA,38.865222200000005,-91.50476390000001,134,103
L342759,Lead Mine CA,37.8521056,-92.9128417,129,55
L351317,Little Black CA,36.7591279,-90.8043357,112,118
L371038,Taum Sauk Mountain SP,37.571147399999994,-90.7256126,102,38
L342551,Daniel Boone CA,38.772219400000004,-91.4003333,111,109
L353200,Bunch Hollow CA,39.5806056,-93.58950279999999,119,44
L342733,Clifty Creek CA,38.02693060000001,-91.98670829999999,100,38
L674474,Holmes Bend Access,39.8944,-93.9251,87,15
L354170,Painted Rock CA,38.3983806,-92.11224440000001,105,63
L342693,Canaan CA,38.336280599999995,-91.5876111,123,94
L368220,Fredericktown City Lake,37.5756032,-90.30512809999999,94,47
L794434,Rippee CA,36.8709,-92.4708,90,22
L371032,Crowder SP,40.0920916,-93.66415500000001,116,67
L888488,Fuson CA,37.45759999999999,-92.6314,73,8
L2259354,Elam Bend CA,40.080322200000005,-94.2657165,47,18
L1849295,Seat Memorial CA,40.415947499999994,-94.2438822,99,30
L387256,Lake Paho CA,40.4007842,-93.6522245,93,22
L342753,Bloch Memorial Pond,40.5913472,-92.51922780000001,70,74
L358781,Indian Hills CA,40.33313270000001,-92.25279809999998,78,15
L271446,"Miller Beach, Lake Street",41.6198192,-87.269006,263,701
L335435,Indiana Dunes SP,41.6630486,-87.03661690000001,305,1615
L248276,Kingsbury State Fish & Wildlife Area,41.52033720000001,-86.60749879999999,235,392
L320465,Cane Ridge WMA,38.3331735,-87.76668550000001,266,1111
L315008,Fairfax State Recreation Area,39.02297570000001,-86.4850893,249,665
L319816,Goose Pond FWA (Please consider using a more specific location.),38.9873,-87.1865,282,1853
L445373,Celery Bog Nature Area,40.452041699999995,-86.9324112,254,2579
L157179,Eagle Creek Park,39.8751,-86.30369999999999,274,3487
L459786,Wakarusa Wastewater Treatment Facility,41.531166,-86.0359955,222,1092
L168438,Willow Slough FWA,40.98759999999999,-87.50564,268,903
L983966,Eagle Marsh Nature Preserve,41.032763900000006,-85.24067760000001,218,541
L468533,Greene Sullivan SF--Dugger Unit,39.0674,-87.3337,189,255
L157760,Pine Creek Gamebird Habitat Area,40.64167,-87.14999999999999,227,597
L905278,Wabashiki FWA,39.451371699999996,-87.44524960000003,175,56
L140462,"Oxbow (a.k.a. Old Channel Lake), Lawrenceburg",39.1110992,-84.84049990000001,258,813
L248106,Lake Lemon--Hengeveld's,39.2511001,-86.3687612,224,531
L552854,Pigeon River FWA (LaGrange Co.),41.6800919,-85.26626590000002,243,624
L219710,Potato Creek SP,41.549612700000004,-86.36746920000002,230,666
L564321,Blue Grass FWA,38.0924174,-87.453146,248,1022
L163702,"Muscatatuck NWR (Historical, please do not use for current lists)",38.9286344,-85.8074284,254,1149
L326760,Brookville Lake,39.537410200000004,-84.99916080000001,234,165
L2034462,Oak Hill Cemetery,40.047460099999995,-86.4539051,160,81
L453084,Strawtown Koteewi Park,40.1277035,-85.9580612,173,173
L1083520,Patoka River NWR (Pike Co.),38.38122909999999,-87.2795105,174,83
L564333,Eagle Slough Natural Area (SLT),37.9234485,-87.54489900000002,223,812
L663143,Prairie Creek Reservoir (please consider using a more specific location),40.12507840000001,-85.28858179999999,223,387
L271518,Falls of the Ohio (IN),38.27356,-85.76028000000001,221,869
L323164,Universal Strip Mines (Vermillion Co.),39.6216798,-87.5013394,232,481
L890181,"Lye Creek Prairie Burn, aka The Burn",40.13341280000001,-86.8616867,195,223
L295734,River Bluff Trail,40.7590408,-86.363951,150,59
L385801,Tri-County FWA,41.3439535,-85.662117,195,373
L294052,Pokagon SP,41.70975820000001,-85.0308302,193,319
L1498499,Salamonie Lake--Lost Bridge West State Recreation Area,40.7660265,-85.63045179999999,179,74
L2329515,Jasper-Pulaski FWA,41.1606277,-86.93661690000002,218,197
L123561,"Kankakee State FWA (Historical, do not use for current checklists)",41.30848699999999,-86.74979400000001,227,236
L291584,Patoka Lake (Orange Co.),38.404249799999995,-86.6276193,183,90
L212401,Summit Lake SP,40.0268417,-85.30542179999999,222,310
L768475,Hardy Lake,38.782307200000005,-85.6995177,164,126
L270897,Salamonie River State Forest,40.813380499999994,-85.69711450000001,174,59
L1009450,Mounds State Recreation Area,39.4844353,-84.9881744,174,113
L1191563,Atterbury FWA,39.3894253,-86.0594273,187,257
L3138191,Earlham College--Back Campus,39.8195178,-84.9153729,144,41
L764833,Turkey Run SP,39.88698169999999,-87.2004618,151,218
L338677,Chinook FWA West Unit,39.4742992,-87.23056550000001,162,89
L340082,Hovey Lake FWA,37.8187082,-87.9590891,190,143
L328746,Lincoln SP,38.103110400000006,-86.9984409,192,269
L4658761,"Elm Road, Tippecanoe",41.198409100000006,-86.134395,100,25
L1101276,West Boggs Lake (Daviess Co.),38.724894,-86.9255447,143,51
L1307600,Muscatatuck NWR (Jennings Co.),38.9486626,-85.79086300000002,187,204
L157772,Spring Mill SP,38.721947,-86.41749600000001,163,173
L260577,Morgan-Monroe State Forest (Morgan Co.),39.361351,-86.43093300000001,131,51
L731943,Fort Atterbury--West (Restricted Access),39.322180800000005,-86.0659075,118,30
L1563391,Sodalis Nature Park,39.650051,-86.350021,156,163
L292420,Mounds State Park,40.1005942,-85.62048909999999,125,107
L4760588,"Thornwood Preserve, Greenfield",39.764014,-85.74195300000002,109,108
L1889908,DePauw Nature Park,39.6339845,-86.8886048,168,588
L157769,Ouabache Trails Park,38.72393400000001,-87.50832999999999,85,23
L655056,Loop Island Wetlands,38.292092300000014,-85.79356670000001,144,113
L200665,Chain O' Lakes SP,41.33253620000001,-85.4099121,186,111
L1507179,Ferdinand SF,38.2554639,-86.7686312,117,32
L270894,Winamac FWA,41.1243466,-86.6269492,152,45
L637028,Black Rock Barrens Nature Preserve (TNC),40.3581216,-87.1168184,122,27
L742038,Versailles SP,39.06611430000001,-85.2236938,167,107
L757563,O'Bannon Woods SP,38.1992964,-86.2659198,153,262
L775417,Monticello City Park,40.73225280000001,-86.7607793,88,23
L1267726,Loblolly Marsh Wetland Preserve,40.554830599999995,-85.0300598,171,121
L472683,Mississinewa Lake--Dam,40.717476999999995,-85.94941380000002,111,27
L1799948,Big Oaks NWR (Jefferson Co.),38.870110600000004,-85.41899400000001,154,46
L3284711,Elk Creek Reservoir & Knobstone Trail,38.6436905,-85.94123840000002,108,10
L259755,McCormick's Creek SP,39.29870000000001,-86.72459,139,201
L3640935,Matter Park,40.5866957,-85.6660974,97,64
L3774319,Limberlost Swamp Wetland Preserve (Adams Co.),40.572794,-84.980752,156,112
L2778757,Portland Arch Nature Preserve (TNC),40.2166355,-87.3341417,90,16
L1002314,Hoosier National Forest--Paw Paw Marsh,38.57823200000001,-86.74392700000001,101,17
L757557,Harrison-Crawford State Forest--Wyandotte Wetlands,38.2209872,-86.30065440000001,116,36
L292422,Mary Gray Bird Sanctuary,39.5913446,-85.2289179,163,227
L837707,Ouabache SP,40.72512850000001,-85.12254239999999,97,24
L4615074,Crooked Lake (Whitley County),41.264194800000006,-85.4808748,75,8
L1298358,Hoosier National Forest--Indian Lake,38.199068800000006,-86.6519165,96,9
L4886433,Frankfort Lagoons,40.30462149999999,-86.51922230000001,108,29
L1534456,Jackson Morrow Park,40.4341725,-86.13858789999999,52,7
L4827171,Meltzer Woods Nature Preserve (CILTI),39.5038335,-85.66888259999999,37,7
L5416929,Covell Nature Preserve (ACRES),41.339320900000004,-85.061278,37,5
L5846363,Adams Mill Oxbow Natural Area,40.483469899999996,-86.50795980000001,53,1
L1621173,Summit Lake,41.02830500000001,-85.99458120000001,69,5
L796119,Lake Santee,39.407019399999996,-85.30694960000001,63,10
L5086693,Splinter Ridge FWA (Switzerland Co.),38.7471207,-85.1917734,29,1
L5645576,Tipton City Park,40.275498500000005,-86.0437739,15,1
L4132673,Denver Siekman Park,38.921363,-84.8826218,65,9
L3582760,McVey Memorial Forest,40.268753300000014,-85.145824,73,14
L275524,Seaman Rd Sewage Lagoons (restricted access),30.500325,-88.79820380000001,272,1889
L242453,Logtown,30.2794608,-89.6296459,245,165
L1296469,West Ship Island,30.2122016,-88.954238900000007,194,143
L159781,Arkabutla Lake--Dam area,34.7577888,-90.1182077,147,19
L591879,Oktibbeha County Lake,33.50726399999999,-88.9395618,196,123
L1007991,Noxubee NWR--Bluff Lake,33.27801870000001,-88.77734179999999,195,192
L1748237,Gum Pond Rd and Little Texas Rd,34.612519400000004,-90.2925175,132,73
L1001527,Sardis Lake--Hurricane Landing,34.4939642,-89.5880538,175,92
L281801,Pipeline Road--Madison Co.,32.52951960000001,-89.93820190000001,205,287
L218805,St Catherine Creek NWR,31.358333299999998,-91.41666670000002,229,262
L612273,Yazoo NWR,33.0944179,-90.98361970000002,200,61
L493015,Tupelo Water Treatment Facility,34.226600000000005,-88.6995792,187,265
L1072031,Sardis Lake--Lower Lake,34.400730900000006,-89.7978473,161,165
L1136259,ORWMA--north,30.785349999999998,-89.81615070000001,136,68
L684867,Tishomingo SP,34.6175636,-88.1907749,154,77
L280414,Vicksburg National Military Park,32.366011300000004,-90.8383552,169,271
L483760,Hattiesburg Sewage Lagoons,31.319914300000004,-89.2680359,172,58
L1035747,Plymouth Bluff--River Trail,33.5128997,-88.49215330000001,145,131
L1505648,Coldwater River NWR (Tallahatchie Co.),34.1061175,-90.1332805,177,124
L661312,Lefleurs Bluff SP,32.3300778,-90.14754300000001,186,455
L159263,Strawberry Plains Audubon Center,34.833215,-89.46999550000001,167,181
L727145,Mahannah WMA,32.55028599999999,-90.88894839999999,185,67
L365026,Bonita Lakes,32.3595908,-88.6601508,126,61
L910673,Dahomey NWR,33.704134800000006,-90.91126440000004,107,28
L1647633,Phillips Bros. catfish ponds,32.9676398,-90.3794594,116,14
L861606,Grenada Lake Dam area,33.81138749999999,-89.77169040000001,138,47
L1042280,Ross Barnett Reservoir--Lake Harbor Rd.,32.5169272,-89.9085903,144,34
L935801,Enid Lake,34.1532952,-89.8089409,119,8
L1022015,Coldwater River NWR (Quitman Co.),34.1075402,-90.1382337,178,138
L2999387,Four Winds Refuge (restricted access),33.284907,-90.5467415,94,16
L1022118,Mathews Brake NWR,33.371395,-90.26229860000001,53,5
L1810417,Arkabutla Lake--Dam area (Tate Co.),34.7503868,-90.1270759,122,98
L2280210,Aberdeen Lock and Dam,33.830235300000005,-88.52714540000001,129,36
L4305851,Davis Lake,34.049060999999995,-88.9369125,40,2
L159743,Moon Lake,34.4167,-90.5167,69,12
L678875,Morgan Brake NWR,33.232547600000004,-90.21678879999999,116,16
L4443068,Natchez Trace Parkway--Holy Hill Picnic Area,32.9635,-89.61326000000001,8,1
L372484,Sunflower WMA,32.84728869999999,-90.798912,82,6
L990143,Pascagoula River WMA--Boneyard Lake,30.7596863,-88.65262990000001,114,40
L822205,Roosevelt SP,32.321084199999994,-89.67847819999997,112,29
L778119,Moorhead catfish ponds,33.4552621,-90.4721746,62,11
L1775550,Trace SP,34.2471646,-88.8992425,110,35
L1008572,Noxubee NWR--Scattertown Trail,33.22497490000001,-88.91037940000001,19,5
L1108417,Clark Creek Natural Area,31.079585,-91.52480360000001,99,21
L799939,Little Black Creek Water Park,31.0869431,-89.49241450000001,66,7
L1248312,Tuscumbia Sod Farms,34.931787799999995,-88.6609125,46,2
L1451642,Choctaw Lake,33.2756642,-89.14177709999998,90,9
L691753,Percy Quin SP,31.182846799999997,-90.52253719999999,112,26
L371718,Flint Creek Water Park,30.874971600000006,-89.12899019999999,100,30
L2193647,Prairie Wildlife--Old Vinton Rd,33.665295400000005,-88.57538219999998,58,6
L1931702,Lux Rd,31.441552199999997,-89.41961290000002,119,69
L2651921,Tenn Tom Waterway--Fulton,34.27236380000001,-88.4250927,21,4
L5645791,Lake Kemper,32.80551390000001,-88.73069290000001,20,1
L2592342,Bogue Homa Lake,31.7094764,-89.0153503,6,0
L2575207,Bay Springs Lake--Gin Branch boat ramp,34.5520355,-88.3493042,26,7
L1490335,Rocky Springs Campground,32.0904492,-90.7992353,88,8
L2646523,My Home,31.578672499999996,-90.45086060000001,27,2
L5783931,Copiah County WMA,31.8403535,-90.6931354,27,1
L2707927,De Soto NF,31.095709199999995,-89.016037,64,4
L354333,Homochitto NF--Clear Springs,31.425255,-90.98457520000001,77,9
L3990297,Natchez Trace--Mount Locust,31.6865301,-91.1891693,53,6
L5150793,Field across from Columbia Academy,31.2560227,-89.77688849999998,1,0
L2743594,Deaton Preserve--North Unit,31.0068218,-88.70276360000001,28,3
L1335201,Eupora Sewage Lagoons,33.5337054,-89.2564441,66,7
L1068851,Clarkco State Park,32.102934700000006,-88.68988039999999,71,21
L799942,Turkey Creek Water Park,32.4026212,-89.15671779999998,0,0
L1218383,Nanih Waiya WMA,32.913224899999996,-89.01060820000001,41,2
L799941,Maynor Creek Water Park,31.653571400000004,-88.71719170000001,0,0
L1640165,Sharkey Bayou,33.6089837,-90.1034469,29,3
L797634,NH coast,42.9805395,-70.70800779999999,285,422
L468881,"Pickering Ponds, Rochester",43.2540489,-70.9587622,209,991
L1439914,"Fields Grove City Park, Nashua",42.747987099999996,-71.4630472,150,302
L278347,"Horseshoe Pond, Concord",43.218181200000004,-71.53886849999999,208,658
L518067,Hinsdale Setbacks,42.793007300000006,-72.51401420000002,208,452
L871930,"Quincy Bog, Rumney",43.792627700000004,-71.7754626,160,480
L1639409,"Copps Pond Wildlife Management Area, Tuftonboro",43.6776072,-71.27722430000001,149,109
L384682,Squam Lake (overall),43.7532412,-71.525116,135,79
L156863,"Pondicherry NWR, Jefferson/Whitefield",44.38288839999999,-71.51764870000001,186,371
L1123962,"Great Meadow, Charlestown",43.2178481,-72.4308178,148,85
L1554256,Farm Island,44.3422228,-100.2776302,268,171
L212881,Sand Lake NWR,45.8163101,-98.21677779999999,226,92
L782182,Canyon Lake,44.06073030000001,-103.29199790000001,176,787
L779628,Oahe Downstream RA,44.4369055,-100.389204,233,201
L911263,Outdoor Campus (Sioux Falls),43.5056006,-96.76056150000001,187,256
L319397,Bear Butte Lake,44.4563502,-103.44523310000001,163,117
L280754,Lake Andes NWR,43.2107834,-98.4049791,233,187
L1039543,Lake Yankton (South Dakota),42.8614956,-97.4776125,164,255
L912181,Oakwood Lakes Area,44.438192400000005,-96.98387149999999,207,200
L191995,Waubay NWR,45.424995,-97.32603499999999,189,45
L910083,Newton Hills SP,43.223879200000006,-96.579566,207,117
L805293,Cow Creek Rec. Area,44.559897299999996,-100.4888535,122,40
L1449756,Vermillion--Rose Lake,42.8083041,-96.85052940000001,138,68
L597803,Sica Hollow SP Trail of the Spirits area,45.74649,-97.21829000000001,143,41
L285166,Badlands National Park,43.7537044,-101.93662410000002,221,583
L457074,Custer State Park,43.73339860000001,-103.4555054,195,318
L1652813,Lake Hiddenwood SP,45.54817310000001,-99.98716990000003,151,25
L2696455,Leola City Park and Pond,45.72881500000001,-98.93144900000001,158,134
L1801980,Corsica Lake,43.41284159999999,-98.2954717,198,139
L597806,Sica Hollow  SP West Entrance,45.74024,-97.23122000000002,118,20
L490929,Adams Homestead and Nature Preserve,42.538425600000004,-96.5282178,156,57
L597974,Mina Lake Recreation Area,45.443,-98.73973,161,81
L319424,Spearfish Canyon,44.452285999999994,-103.86294360000001,132,142
L1039530,Big Bend Dam Tailrace,44.0388613,-99.4367409,76,32
L1195589,Belle Fourche NWR,44.7160017,-103.70098109999999,146,60
L1652931,Torrey Lake,43.542952400000004,-98.8530159,102,16
L1502101,Lake Louise Rec. Area & Wildlife Refuge,44.620645700000004,-99.145691,143,23
L2917227,Reva Gap Campground,45.52901060000001,-103.17347979999998,89,17
L268889,Lacreek NWR,43.1078385,-101.54552360000002,214,111
L904008,Whitney Preserve,43.3387879,-103.5549402,127,103
L454506,Grand River National Grassland,45.76571180000001,-102.3834962,103,17
L1973076,Lake Herman State Park,43.986577499999996,-97.16866490000001,133,26
L1489060,Milbank - Flynn Prairie Nature Trail,45.2165466,-96.61754930000001,69,27
L780498,White Lake,43.7850375,-98.75430109999999,186,71
L2105726,Sand Creek Recreation Area,42.8726354,-97.8262138,72,5
L1283470,Ft. Pierre NG - Jones County,44.146986,-100.407486,114,42
L802389,Silver Lake,43.450925,-97.409591700000007,145,81
L598578,Maga Ta-Hohpi WPA,44.37572,-98.39819,65,16
L1216534,Lake Vermillion Recreation Area,43.5930424,-97.1832991,143,72
L4912954,Lake Mitchell,43.73289270000001,-98.0291069,46,6
L689959,Highmore,44.526924900000004,-99.44171910000001,72,6
L598155,Fisher Grove State Park,44.88603,-98.35383999999999,87,9
L1426673,Big Bend Dam - Ft. Thompson Rec. Area,44.060706700000004,-99.445781,111,20
L755054,Pelican Lake SP - S. Entrance Road,44.85164609999999,-97.2088434,84,12
L507429,Lake Thompson,44.278637700000004,-97.46795650000001,147,21
L280678,Karl E. Mundt NWR (restricted access),43.0348863,-98.5437792,128,32
L1653083,Flight Lake,45.1716209,-99.93902690000002,96,16
L598165,South Scatterwood Lake GPA,45.1854246,-98.7567902,58,2
L1652973,Hurley GPA,43.298857500000004,-97.0496785,67,5
L355373,Salt Lake--South Dakota side,44.9680715,-96.45494240000001,111,31
L2822484,Mud Lake,44.85612739999999,-97.7360487,3,0
L598581,Jackson WPA,44.006100000000004,-98.41837,43,2
L3108692,Boles Slough GPA,44.086422999999996,-96.76344900000001,52,4
L779627,"Midland, Haakon Co.",44.071677099999995,-101.15206719999999,45,13
L993452,Mikkelson Marsh GPA,44.5899171,-96.9667912,56,4
L2186379,Little Moreau State Recreation Area,45.3456306,-101.09104160000001,41,3
L1113851,Wounded Knee Memorial,43.159112400000005,-102.3623657,20,2
L2193406,Morristown Lake,45.9189354,-101.7578681,60,1
L1668750,Four Corners Loop - Ziebach,44.557755,-102.00014920000001,8,1
L463312,Saylorville Reservoir (general location--please consider using a more specific hotspot),41.716492800000005,-93.6872864,278,211
L250656,Hawkeye WMA,41.80105,-91.68907999999999,274,961
L317567,Red Rock Reservoir (general location--please consider using a more specific hotspot),41.37229,-92.9835,225,75
L1562455,Hendrickson Marsh WMA (Story Co.),41.9375272,-93.23772670000001,176,124
L609239,Pleasant Creek SRA (Linn Co.),42.1216546,-91.81274409999999,203,326
L382180,George Wyth SP,42.5339827,-92.40222930000002,224,816
L1615714,Forney Lake WMA,40.852547099999995,-95.77625330000001,169,44
L1624117,Credit Island Park,41.498806800000004,-90.6145315,194,242
L674139,Kettleson Hogsback WMA,43.468929900000006,-95.1411724,156,48
L1495128,Deere Dike,42.574953300000004,-90.6840151,226,582
L461038,Lake Manawa,41.2074598,-95.86000440000001,197,230
L1791977,Upper Mississippi River NWR--Green Island,42.161684799999996,-90.28679199999999,246,403
L2139631,Banner Flats WMA,41.44980339999999,-93.5248947,190,25
L1095492,Bacon Creek Park,42.4958017,-96.33670809999998,163,237
L207181,Cone Marsh,41.39477,-91.40832999999999,241,472
L390974,Ledges SP,41.993436100000004,-93.8877869,198,189
L366985,Brenton Arboretum,41.66207610000001,-93.9868355,152,128
L453172,Amana--Lily Pond,41.80329,-91.88757,161,95
L389710,Sweet Marsh WMA,42.821,-92.226,229,177
L247583,DeSoto NWR (IA),41.545038600000005,-96.0306472,232,573
L1264935,Lime Creek Nature Center,43.1902841,-93.19238659999999,99,24
L514473,Hickory Hills Park,42.267210500000004,-92.3134804,180,107
L763399,Pool Slough WMA,43.49578230000001,-91.2791567,156,69
L2150763,Dewey's Pasture WMA--Trumbull Lake,43.19247430000001,-94.94668010000001,194,90
L283344,Rathbun Lake,40.86107139999999,-92.98534809999998,185,34
L4136909,Rathbun Lake--Colyn WMA,40.92230080000001,-93.2081151,136,8
L483867,Bays Branch WMA,41.745060800000005,-94.32209009999998,146,28
L741404,Oak Grove County Park,43.0617811,-96.46425250000001,148,43
L469997,Pikes Peak SP,42.99583330000001,-91.1649083,141,98
L271858,Neal Smith NWR,41.5766086,-93.27379699999999,208,908
L1134443,Wildcat Den SP,41.4684895,-90.8813095,151,122
L286409,Rice Lake SP,43.391758700000004,-93.49962750000002,149,46
L2571665,Crapo Park,40.776658000000005,-91.1020339,135,78
L487764,Union Slough NWR,43.2572682,-94.1222534,173,34
L1472365,Pilot Knob SP,43.2515398,-93.5584647,123,33
L739707,Fairfield Loop Trail--Reservoir 2,41.024528100000005,-91.93925860000002,114,126
L1597143,Shimek State Forest--Croton Unit,40.5456626,-91.61621640000001,133,75
L725514,Cardinal Marsh SWA,43.3243035,-92.07615849999999,154,31
L713054,Dunbar Slough WMA--general location (please consider using a more specific hotspot),41.987184199999994,-94.60558889999999,185,25
L713084,Swan Lake SP,42.038839200000005,-94.84402660000002,180,68
L676576,Lewis and Clark SP,42.0404966,-96.16436,146,40
L4575150,Martin Area County Park,42.85288699999999,-95.46915000000001,63,2
